
70,[926, 820, 768, 292, 339],0.0,0.0
60,[595, 216, 886, 973, 534],0.0,0.0
0,[20, 891, 841, 975, 202],7.703719777548943e-34,2.7755575615628914e-17
50,[214, 836, 665, 412, 506],0.0,0.0
20,[716, 15, 621, 614, 588],0.0,0.0
30,[388, 849, 443, 2, 565],0.0,0.0
40,[703, 750, 394, 248, 908],0.0,0.0
10,[288, 221, 956, 305, 680],0.0,0.0
71,[486, 885, 606, 27, 830],7.703719777548943e-34,2.7755575615628914e-17
1,[896, 460, 294, 654, 300],7.703719777548943e-34,2.7755575615628914e-17
61,[532, 522, 818, 332, 294],7.703719777548943e-34,2.7755575615628914e-17
11,[582, 910, 331, 295, 66],7.703719777548943e-34,2.7755575615628914e-17
51,[502, 377, 933, 120, 108],0.0,0.0
41,[728, 104, 962, 708, 523],0.0,0.0
12,[309, 750, 123, 562, 374],0.0,0.0
2,[345, 672, 641, 251, 347],0.0,0.0
72,[847, 896, 571, 377, 230],0.0,0.0
62,[367, 210, 152, 742, 391],0.0,0.0
13,[285, 567, 15, 455, 733],0.0,0.0
73,[968, 386, 738, 105, 224],0.0,0.0
52,[322, 569, 594, 134, 473],0.0,0.0
42,[59, 470, 259, 271, 99],0.0,0.0
3,[164, 501, 693, 821, 725],7.703719777548943e-34,2.7755575615628914e-17
74,[440, 186, 890, 235, 359],0.0,0.0
63,[845, 506, 156, 373, 185],0.0,0.0
53,[273, 260, 295, 977, 96],0.0,0.0
43,[663, 766, 715, 229, 50],0.0,0.0
31,[0, 354, 956, 838, 500],0.0,0.0
21,[970, 303, 353, 380, 141],0.0,0.0
14,[343, 842, 471, 145, 72],0.0,0.0
4,[649, 576, 765, 614, 977],0.0,0.0
75,[595, 710, 253, 511, 686],0.0,0.0
64,[679, 184, 316, 981, 284],0.0,0.0
32,[209, 973, 294, 142, 255],7.703719777548943e-34,2.7755575615628914e-17
54,[721, 11, 381, 923, 379],0.0,0.0
44,[961, 623, 23, 28, 103],0.0,0.0
15,[541, 279, 353, 334, 65],0.0,0.0
22,[333, 463, 664, 501, 72],7.703719777548943e-34,2.7755575615628914e-17
5,[500, 996, 762, 651, 4],0.0,0.0
76,[738, 512, 764, 585, 884],0.0,0.0
65,[427, 454, 905, 801, 709],0.0,0.0
77,[129, 369, 682, 504, 277],0.0,0.0
16,[249, 252, 358, 277, 678],7.703719777548943e-34,2.7755575615628914e-17
45,[632, 942, 686, 40, 353],0.0,0.0
6,[299, 452, 192, 115, 884],0.0,0.0
55,[821, 528, 913, 269, 645],0.0,0.0
33,[727, 814, 385, 557, 255],0.0,0.0
23,[169, 857, 353, 331, 52],0.0,0.0
66,[630, 723, 377, 294, 544],0.0,0.0
78,[886, 596, 537, 401, 161],0.0,0.0
7,[863, 269, 794, 749, 690],0.0,0.0
34,[363, 723, 293, 89, 659],0.0,0.0
17,[708, 588, 68, 599, 224],0.0,0.0
24,[183, 535, 937, 47, 126],0.0,0.0
79,[520, 220, 368, 292, 618],0.0,0.0
67,[790, 64, 426, 559, 760],0.0,0.0
46,[398, 967, 264, 729, 144],0.0,0.0
56,[572, 770, 754, 81, 97],0.0,0.0
35,[126, 779, 688, 129, 542],0.0,0.0
